Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012Rating,CODE2011,2011Rating,CODE2010,2010Rating,CODE2009,2009Rating,Rating2008,CODE2007,Rating07Canker,CODE2006,Rating06,CODE2005,2005TrtPlot,Tree05Trt,Canker05Trt,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Rating04Canker,Tree03Trt,Canker03Trt,Rating03Canker,2002RatingCanker
66,25,10-Jun,Bock.,4.5,2,2,1,0,,,,,14,3,,,,,,,,,,,,,,,,,,,,
67,1,Jun-95,Bock.,0.25,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,2,Jun-95,Bock.,0.25,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,3,Jun-95,Bock.,0.25,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,4,Jun-95,Bock.,8,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,5,Jun-95,Bock.,15,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,6,Jun-95,Bock.,12,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,7,Jun-97,Bock.,,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,8,Jun-97,Bock.,7,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,9,Jun-97,Bock.,5,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,10,Jun-97,Bock.,2.5,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,11,Jun-97,Bock.,7,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,12,Jun-97,Bock.,6.5,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,13,Jun-97,Bock.,5,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,14,Jun-97,Bock.,15,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
67,15,Jul-98,Bock.,10,2,2,1,0,,,,,,,ns,,,,,,,15,2,,,,15,2,,,,,,
67,16,Jul-98,Bock.,40,2,2,1,0,,,,,,,ns,,,,,,,15,2,,,,15,2,,,,,,
67,17,Jun-97,Bock.,30,2,2,1,0,,,,,,,ns,,,,,,,15,2,,,,15,2,,,,,,
67,A1,1-May,Bock.,0.1,2,2,1,0,,,,,,,ns,,,,,,,14,2,,,,14,2,,,,,,
70,1,Jun-95,Bock.,12,2,2,1,0,,,14,2,,,ns,,,ns,,ns,,14,2,0,3,1,14,0,3,1,,,,
70,2,Jun-95,Bock.,6,2,2,1,0,,,,,,,14,,1,14,2,14,1,14,2,0,3,1,14,0,3,2,,,,4
70,4,Jun-95,Bock.,15,2,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,5,Jun-94,Bock.,,2,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,8,Jun-96,Bock.,1.5,2,2,1,0,,,,,,1,14,,,ns,,14,3,14,2,0,3,1,14,0,,,,,,3
70,9,Jun-96,Bock.,5,2,2,1,0,,,,,,,ns,,,ns,,14,1,14,2,0,3,3,14,0,3,1,,,,4
70,10,Jun-96,Bock.,4,2,2,1,0,,,,,,,ns,,,ns,,14,3,14,2,,,,14,0,,,,,,3
70,11,Jun-96,Bock.,20,2,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,12,Jun-96,Bock.,20,2,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,13,Jun-96,Bock.,20,2,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,14,Jun-97,Bock.,18,2,0,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
70,15,Jul-98,Bock.,47,2,0,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,0,,,,,,
70,16,Jul-98,Bock.,44,2,0,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,0,,,,,,
70,17,Jul-98,Bock.,42,2,0,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,0,,,,,,
70,18,May-99,Bock.,14,2,0,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,0,,,,,,
70,19,May-99,Bock.,13,2,0,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,0,,,,,,
70,20,5-May,Bock.,5,2,0,1,0,,,,,,,ns,,1,15,,15,3,15,2,0,3,4,,,,,,,,
70,21,5-May,Bock.,5.5,2,0,1,0,,,,,,,ns,,1,15,2,15,2,15,2,0,3,4,,,,,,,,
73,1,Jun-96,Bock.,20,4,,1,0,,,,,,,,,,,,,,13,1,,,,13,,,,,,,
73,2,Jul-98,Bock.,2,4,,1,0,,,,,,,,,,,,,,13,1,,,,13,,,,,,,
74,1,Jun-96,Bock.,6,3,1,1,0,,,,,,,ns,,,,,,,11,1,,,,11,0,,,,,,
74,2,Jun-97,Bock.,3,3,1,1,0,,,,,,,ns,,,,,,,11,1,,,,11,0,3,4,,,,2
74,3,May-00,Bock.,4,3,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,0,0,4,,,,
74,4,2-May,Bock.,7,3,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,0,0,4,,,,4
74,A1,4-Jun,Bock.,1,3,1,1,0,,,,,,,ns,,,,,13,4,13,1,,,,13,0,0,4,,,,
74,B1,4-Jun,Bock.,2,3,1,1,0,,,,,,,ns,,,,,13,4,13,1,,,,13,0,0,4,,,,
74,C1,4-Jun,Bock.,2.5,3,1,1,0,,,13,3,,2,13,4,1,,,13,4,13,1,,,,13,0,0,3,,,,
74,D1,5-May,Bock.,3,3,1,1,0,,,,,,,ns,,,ns,,13,4,13,1,0,0,4,,,,,,,,
75,3,Jun-97,Bock.,27,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,4,Jun-97,Bock.,23,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,5,Jun-97,Bock.,21,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,,,,,,
75,6,May-99,Bock.,32,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,7,May-99,Bock.,31,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,8,May-99,Bock.,20,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,,,,,,
75,9,May-99,Bock.,19,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,10,May-99,Bock.,17,3,1,1,0,,,11,1,,,ns,1,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,11,May-99,Bock.,11,3,1,1,0,,,,,,,11,1,1,ns,,ns,,12,1,,,,12,1,3,,,,,
75,12,May-99,Bock.,3,3,1,1,0,,1,,,,,11,1,1,12,1,ns,,12,1,,,,12,1,0,,,,,2
75,13,May-99,Bock.,5,3,1,1,0,,1,,,,,ns,,1,12,2,ns,,12,1,,,,12,1,,,,,,2
75,14,May-99,Bock.,13,3,1,1,0,,,,,,,11,1,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,15,May-99,Bock.,7,3,1,1,0,,1,,,,,ns,,1,12,1,12,2,12,1,1,0,2,12,1,,,,,,4
75,16,2-May,Bock.,3,3,1,1,0,,1,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,2,,,,4
75,17,2-May,Bock.,8,3,1,1,0,,1,,,,,ns,,1,ns,,12,2,12,1,,,,12,1,0,2,,,,2
75,18,3-May,Bock.,1,3,1,1,0,,1,,,,,ns,,1,12,2,ns,,12,1,,,,12,1,0,2,,,,
75,19,3-May,Bock.,1,3,1,1,0,,1,,,,,ns,,1,12,1,ns,,12,1,1,0,2,12,1,,2,,,,
75,20,4-Jun,Bock.,0.25,3,1,1,0,,1,,,,,11,,1,12,1,12,2,12,1,1,0,3,12,1,0,3,,,,
75,21,4-Jun,Bock.,45,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
75,22,4-Jun,Bock.,43,3,1,1,0,,,,,,,ns,,1,ns,,ns,,12,1,,,,12,1,0,,,,,
76,1,Jun-96,Bock.,4,4,1,1,0,,,,,,,ns,,,,,,,11,1,,,,11,1,,,,,,3
76,2,Jun-97,Bock.,4,4,1,1,0,,,,,,,ns,,,,,,,11,1,,,,11,,,,,,,
76,3,May-99,Bock.,12,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,3
76,4,May-99,Bock.,4,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,5,1-May,Bock.,7,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,6,1-May,Bock.,45,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,7,1-May,Bock.,42,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,8,1-May,Bock.,39,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,9,1-May,Bock.,35,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,10,1-May,Bock.,33,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
76,11,1-May,Bock.,31,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,4
76,12,1-May,Bock.,20,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,4
76,13,1-May,Bock.,13,4,1,1,0,,,,,,,ns,,,,,,,12,1,,,,12,,,,,,,
77,1,Jun-96,Bock.,4,2,2,1,0,,,,,,,14,,1,14,1,14,1,14,2,2,2,3,14,2,2,1,,,,3
77,2,Jul-98,Bock.,17,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
77,3,Jul-98,Bock.,10,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,2,2,,15,2,,,,,,4
77,4,May-99,Bock.,18,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,5,May-99,Bock.,20,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,6,May-99,Bock.,23,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,7,May-99,Bock.,23,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,8,May-99,Bock.,45,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,9,May-99,Bock.,44,2,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,4
77,10,May-00,Bock.,2,2,2,1,0,,,,,,,ns,,4,14,1,14,1,14,2,2,2,4,14,2,2,1,,,,4
77,11,3-May,Bock.,6,2,2,1,0,,,,,,,ns,,4,ns,,14,1,14,2,,,,14,2,2,1,,,,
77,12,4-Jun,Bock.,3,2,2,1,0,,,,,,,ns,,,14,1,14,1,14,2,,,,14,2,2,4,,,,
79,2,May-00,Bock.,0.25,2,0,1,0,,,,,,1,15,1,1,,,ns,,15,2,0,0,1,15,0,0,3,,,,3
79,3,1-May,Bock.,10,2,0,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,0,,,,,,3
79,4,1-May,Bock.,2,2,0,1,0,,,,,,1,15,1,1,,,15,1,15,2,0,0,1,15,0,,,,,,2
79,5,1-May,Bock.,12,2,0,1,0,,,,,,,15,1,,,,ns,,15,2,,,,15,0,,,,,,2
79,6,3-May,Bock.,3,2,0,1,0,,,,,,1,ns,,2,,,15,1,15,2,0,0,4,15,0,0,3,,,,
79,A1,11-Jun,Bock.,0.25,2,0,1,0,,,16,3,,,,,,,,,,,,,,,,,,,,,,
90,1,Jun-96,Rhyme,19,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,1,1,,,1
90,2,Jun-96,Rhyme,high,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,
90,3,Jun-97,Rhyme,5,7,1,2,0,,,,,,,ns,,,,,,,22,1,1,3,2,22,1,3,,2,2,1,2
90,4,Jun-97,Rhyme,6.5,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,1,1
90,5,Jun-97,Rhyme,1,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,1,1
90,6,May-99,Rhyme,5,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,1,
90,7,2-May,Rhyme,12,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,0,1,,,,4
90,8,2-May,Rhyme,65,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,4,4
90,9,2-May,Rhyme,64,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,3,3
90,10,2-May,Rhyme,55,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,2,2
90,11,2-May,Rhyme,52,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,2,3
90,12,2-May,Rhyme,48,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,3
90,13,2-May,Rhyme,46,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,3
90,14,2-May,Rhyme,44,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,4
90,15,2-May,Rhyme,37,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,2,4
90,16,2-May,Rhyme,36,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,4
90,17,2-May,Rhyme,35,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,2,4
90,18,2-May,Rhyme,25,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,2,2,4
90,19,2-May,Rhyme,20,7,1,2,0,,,,,,,ns,,,,,,,22,1,,,,22,1,,,,,,4
90,A1,6-May,Rhyme,1,7,1,2,0,,,,,,,ns,,,23,1,23,1,,,,,,,,,,,,,
90,A2,7-May,Rhyme,3,7,1,2,0,,,,,,,ns,,,23,2,,,,,,,,,,,,,,,
92,1,Jun-96,Bock.,,6,1,1,0,,,,,,,ns,,,,,,,14,2,,,,14,,,,,,,
93,1,Jun-96,Bock.,20,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,3,Jun-97,Bock.,45,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,4,Jul-98,Bock.,7,6,2,1,0,,,,,,2,14,1,,14,1,ns,,15,2,2,2,3,15,2,2,1,,,,4
93,5,May-00,Bock.,4,6,2,1,0,,,,,,,14,2,,14,1,14,3,14,2,2,2,1,14,2,2,1,,,,3
93,6,1-May,Bock.,12,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,22
93,7,1-May,Bock.,25,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,8,1-May,Bock.,28,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,10,1-May,Bock.,50,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,11,1-May,Bock.,45,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,,,,,,
93,12,2-May,Bock.,0.25,6,2,1,0,,,,,,1,14,1,,14,1,14,3,14,2,,,,14,2,2,2,,,,4
93,13,2-May,Bock.,6,6,2,1,0,,,,,,,14,1,,14,1,14,3,14,2,2,2,3,14,2,2,2,,,,3
93,14,2-May,Bock.,4,6,2,1,0,,,,,,2,14,1,,14,1,14,3,14,2,,,,14,2,2,2,,,,2
93,15,5-May,Bock.,11,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,4,,,,,,,,
93,16,5-May,Bock.,8,6,2,1,0,,,,,,1,14,1,,14,1,ns,,14,2,2,2,3,,,,,,,,
93,17,7-May,Bock.,6,6,2,1,0,,,,,,1,14,1,,15,2,,,,,,,,,,,,,,,
94,1,Jun-96,Bock.,,6,,1,0,,,,,,,,,,,,,,14,2,,,,14,,,,,,,
94,2,Jun-96,Bock.,,6,,1,0,,,,,,,,,,,,,,14,2,,,,14,,,,,,,
94,3,Jun-96,Bock.,,6,,1,0,,,,,,,,,,,,,,14,2,,,,14,,,,,,,
94,4,Jun-96,Bock.,3,6,,1,0,,,,,,,,,,,,,,14,2,,,,14,,,,,,,
94,5,Jun-97,Bock.,,6,,1,0,,,,,,,,,,,,,,14,2,,,,14,,,,,,,
94,6,Jul-98,Bock.,5,6,,1,0,,,,,,,,,,,,,,15,2,,,,15,,,,,,,
95,2,Jun-96,Bock.,1-4merge,6,2,1,0,,,,,,1,14,1,,ns,,ns,,14,2,,,,14,0,,,,,,
95,3,Jun-96,Bock.,1-4merge,6,2,1,0,,,,,,1,14,1,,ns,,ns,,14,2,,,,14,0,,,,,,
95,4,Jun-97,Bock.,1-4merge,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,0,,,,,,
95,5,Jun-97,Bock.,9,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,0,3,3,14,0,,,,,,
95,6,1-May,Bock.,8,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,0,0,4,14,0,,,,,,
95,A1,7-May,Bock.,0.5,6,2,1,0,,,,,,,ns,,,16,4,,,,,,,,,,,,,,,
95,B3,11-Jun,Bock.,0.25,6,2,1,0,,3,16,3,,,,,,,,,,,,,,,,,,,,,,
95,B5,11-Jun,Bock.,11,6,2,1,0,,4,16,,,,,,,,,,,,,,,,,,,,,,,
95,C2,7-May,Bock.,2,6,2,1,0,,,,,,,ns,,,16,4,,,,,,,,,,,,,,,
95,D1,12-Jun,Bock.,4,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2,Jun-97,Bock.,1-4merge,6,2,1,0,,,,,14,2,14,2,,14,2,14,4,14,2,,,,14,2,,,,,,
96,3,Jun-97,Bock.,1-4merge,6,2,1,0,,,,,,,14,2,,14,2,14,4,14,2,,,,14,2,,,,,,
96,4,Jun-97,Bock.,1-4merge,6,2,1,0,,,,,,,14,2,,14,2,14,4,14,2,,,,14,2,,,,,,
96,5,Jun-97,Bock.,60,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,3,2,14,2,3,1,,,,1
96,6,Jun-97,Bock.,55,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,3,1,14,2,3,1,,,,2
96,7,Jun-97,Bock.,45,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,3,1,14,2,3,1,,,,1
96,8,Jun-97,Bock.,40,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,3,2,14,2,3,1,,,,1
96,9,Jun-97,Bock.,9-10 merged,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,3,,14,2,3,3,,,,
96,10,Jun-97,Bock.,9-10 merged,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,2,3,,,,,1
96,11,Jun-97,Bock.,32,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,,14,2,3,,,,,
96,12,May-99,Bock.,43,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,1
96,13,4-Jun,Bock.,45,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,
96,14,4-Jun,Bock.,44,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,
96,15,4-Jun,Bock.,42,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,
96,16,4-Jun,Bock.,41,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,
96,17,4-Jun,Bock.,41,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,1,14,2,2,1,,,,
96,A1,5-May,Bock.,0.25,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,2,2,4,,,,,,,,
96,B1,7-May,Bock.,0.25,5,2,1,0,,,,,,,ns,,,16,4,,,,,,,,,,,,,,,
97,2,May-00,Bock.,2,3,1,1,0,,3,,,,,ns,,1,12,1,12,2,12,1,1,0,4,12,1,0,1,,,,4
97,3,1-May,Bock.,4,3,1,1,0,,3,12,,,,ns,,1,12,1,12,2,12,1,1,0,3,12,1,0,1,,,,3
97,4,1-May,Bock.,10,3,1,1,0,,3,,,,,ns,,1,ns,1,ns,,12,1,,,,12,1,0,1,,,,4
97,A1,8-Jun,Bock.,0.1,3,1,1,0,,,,,,3,ns,,,,,,,,,,,,,,,,,,,
97,B1,8-Jun,Bock.,4.5,3,1,1,0,,,,,,3,ns,,,,,,,,,,,,,,,,,,,
97,B2,10-Jun,Bock.,1,3,1,1,0,,,,,15,1,,,,,,,,,,,,,,,,,,,,
97,C1,10-Jun,Bock.,5,3,1,1,0,,,,,15,2,,,,,,,,,,,,,,,,,,,,
97,C2,10-Jun,Bock.,0.25,3,1,1,0,,,,,15,4,ns,,,,,,,,,,,,,,,,,,,
97,D,,Bock.,,3,1,1,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
98,2,May-00,Bock.,12,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,0,2,,,,1
98,4,2-May,Bock.,1.5,3,1,1,0,,3,12,,,1,ns,,1,12,1,ns,,12,1,1,0,2,12,1,0,4,,,,4
98,5,2-May,Bock.,20,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,2
98,6,2-May,Bock.,18,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,4
98,7,2-May,Bock.,16,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,1
98,8,2-May,Bock.,14,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,1
98,9,2-May,Bock.,13,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,1
98,10,3-May,Bock.,19,3,1,1,0,,,,,,,ns,,1,,,ns,,12,1,,,,12,1,,2,,,,
98,11,5-May,Bock.,8,3,1,1,0,,,12,1,,,11,1,1,,,12,3,12,1,1,0,4,,,,,,,,
98,A1,10-Jun,Bock.,5,3,1,1,0,,,,,15,2,,,,,,,,,,,,,,,,,,,,
109,1,Jun-97,Bock.,6,,,1,0,,,,,,,,,,,,,,,,,,,,,,2,,,,
109,2,May-00,Bock.,0.25,,,1,0,,,,,,,,,,,,,,,,,,,,,,2,,,,
111,2,Jul-98,Bock.,1.5,2,2,1,0,,2,,,,1,ns,,2,14,1,14,3,14,2,,,,14,2,,1,,,,1
111,3,Jun-98,Bock.,35,2,2,1,0,,,,,,,ns,,,,,ns,,14,2,,,,14,2,,,,,,2
111,4,1-May,Bock.,2,2,2,1,0,,2,,,,1,ns,,1,14,2,14,2,14,2,2,2,1,14,2,2,1,,,,2
111,6,1-May,Bock.,8,2,2,1,0,,1,,,,1,14,4,1,14,1,14,1,14,2,,,,14,2,2,2,,,,3
111,7,1-May,Bock.,8,2,2,1,0,,1,,,,1,ns,,,14,1,ns,,14,2,,,,14,2,2,2,,,,3
111,8,1-May,Bock.,5,2,2,1,0,,1,,,,1,14,4,2,,,14,,15,2,2,2,4,15,2,2,,,,,4
111,9,1-May,Bock.,56,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,10,1-May,Bock.,57,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,11,1-May,Bock.,51,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,3
111,12,1-May,Bock.,49,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,2
111,13,1-May,Bock.,46,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,3
111,14,1-May,Bock.,44,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,3
111,15,1-May,Bock.,43,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,3
111,16,1-May,Bock.,42,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,3
111,17,1-May,Bock.,32,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,18,1-May,Bock.,32,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,19,1-May,Bock.,28,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,20,1-May,Bock.,20,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,21,2-May,Bock.,11,2,2,1,0,,,,,,,ns,,,,,ns,,15,2,,,,15,2,,,,,,4
111,A1,7-May,Bock.,4.5,2,2,1,0,,,14,,,1,ns,,1,16,3,,,,,,,,,,,,,,,
111,A2,7-May,Bock.,6,2,2,1,0,,,14,1,,2,ns,,1,16,3,,,,,,,,,,,,,,,
111,A3,7-May,Bock.,9,2,2,1,0,,,,,,,ns,,1,16,4,,,,,,,,,,,,,,,
111,A4,8-Jun,Bock.,5.5,2,2,1,0,,,14,1,,2,ns,,4,,,,,,,,,,,,,,,,,
112,3,1-May,Bock.,20,2,2,1,0,,,,,,,ns,,,,,,,15,2,,,,15,2,,,,,,
112,4,1-May,Bock.,25,2,2,1,0,,,,,,,ns,,,,,,,15,2,,,,15,2,,,,,,
112,A1,5-May,Bock.,1.5,2,2,1,0,,,,,,,ns,,,16,4,,,16,2,0,0,1,,,,,,,,
112,B,,Bock.,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,Jun-97,Bock.,8,2,2,1,0,,,,,,1,14,1,1,14,1,,,15,2,2,0,1,14,2,,1,,,,2
113,2,May-00,Bock.,5,2,2,1,0,,,14,1,,2,14,1,1,14,1,,,15,2,2,0,2,14,2,,1,,,,4
113,3,1-May,Bock.,1,2,2,1,0,,,14,2,,1,14,1,,ns,1,,,14,2,2,2,3,14,2,2,1,,,,3
113,4,1-May,Bock.,2,2,2,1,0,,,,,,1,14,1,,ns,1,,,14,2,,,3,14,2,2,1,,,,3
113,5,1-May,Bock.,8,2,2,1,0,,,,,,1,14,1,,14,1,,,14,2,2,0,1,14,2,2,1,,,,1
113,6,3-May,Bock.,8,2,2,1,0,,,,,,1,14,1,,,,,,15,2,,,,15,2,,,,,,
113,A1,7-May,Bock.,0.25,2,2,1,0,,,,,,3,16,2,,16,1,,,,,,,,,,,,,,,
113,A2,7-May,Bock.,1,2,2,1,0,,,,,,1,16,1,,16,1,,,,,,,,,,,,,,,
113,A3,7-May,Bock.,5,2,2,1,0,,,,,,4,16,1,3,16,1,,,,,,,,,,,,,,,
113,A4,8-Jun,Bock.,3,2,2,1,0,,,,,,3,16,1,3,,,,,,,,,,,,,,,,,
114,1,Jun-97,Bock.,1.5,2,2,1,0,,,14,1,,,14,2,2,14,1,14,1,14,2,0,3,3,14,0,3,2,,,,2
114,2,May-99,Bock.,1.5,2,0,1,0,,,,,,,15,1,1,14,1,15,3,15,2,0,0,1,15,0,0,1,,,,2
